,id,name,copies,deck_part
0,39931513,Tenpai Dragon Paidra,3,0
1,91810826,Tenpai Dragon Chundra,3,0
2,23657016,Tenpai Dragon Genroku,2,0
3,65326118,Tenpai Dragon Fadra,1,0
4,6637331,Bystial Druiswurm,2,0
5,72656408,Bystial Baldrake,3,0
6,33854624,Bystial Magnamhut,1,0
7,1980574,Hop Ear Squadron,3,0
8,78661339,Fantastical Dragon Phantazmay,3,0
9,42141493,Mulcharmy Fuwalos,3,0
10,84192580,Mulcharmy Purulia,3,0
11,14558128,Ash Blossom & Joyous Spring,3,0
12,97268402,Effect Veiler,3,0
13,73628505,Terraforming,1,0
14,30336082,Sangen Summoning,1,0
15,66730191,Sangen Kaimen,3,0
16,84211599,Pot of Prosperity,1,0
17,40366667,Dominus Impulse,3,0
0,18969888,Sangenpai Transcendent Dragion,1,1
1,82570174,Sangenpai Bident Dragion,1,1
2,39402797,Trident Dragion,1,1
3,40139997,Ruddy Rose Dragon,1,1
4,73580471,Black Rose Dragon,1,1
5,27572350,Bystial Dis Pater,1,1
6,80696379,Odd-Eyes Meteorburst Dragon,1,1
7,30983281,Accel Synchro Stardust Dragon,1,1
8,44508094,Stardust Dragon,1,1
9,87837090,Kuibelt the Blade Dragon,1,1
10,9839115,Vagnawa the Moon-Eating Dragon,1,1
11,92519087,Virtual World Kyubi - Shenshen,1,1
12,24361622,Hieratic Seal of the Heavenly Spheres,1,1
13,2857636,Knightmare Phoenix,1,1
14,35103106,Evolzar Lars,1,1
0,94145021,Droll & Lock Bird,3,2
1,12435193,Koa'ki Meiru Drago,1,2
2,18144507,Harpie's Feather Duster,1,2
3,8267140,Cosmic Cyclone,3,2
4,43898403,Twin Twisters,2,2
5,25311006,Triple Tactics Talent,2,2
6,41420027,Solemn Judgment,3,2
