,id,name,copies,deck_part
0,39931513,Tenpai Dragon Paidra,3,0
1,91810826,Tenpai Dragon Chundra,1,0
2,23657016,Tenpai Dragon Genroku,2,0
3,65326118,Tenpai Dragon Fadra,1,0
4,11590299,Dora Dora,2,0
5,33854624,Bystial Magnamhut,1,0
6,14558128,Ash Blossom & Joyous Spring,3,0
7,97268402,Effect Veiler,3,0
8,94145021,Droll & Lock Bird,3,0
9,27204311,"Nibiru, the Primal Being",3,0
10,66730191,Sangen Kaimen,1,0
11,30336082,Sangen Summoning,1,0
12,65681983,Crossout Designator,3,0
13,2263869,Ultimate Slayer,3,0
14,24299458,Forbidden Droplet,3,0
15,91880660,Way Where There's a Will,1,0
16,84211599,Pot of Prosperity,1,0
17,73628505,Terraforming,1,0
18,73468603,Set Rotation,1,0
19,10045474,Infinite Impermanence,3,0
0,18969888,Sangenpai Transcendent Dragion,2,1
1,82570174,Sangenpai Bident Dragion,2,1
2,39402797,Trident Dragion,1,1
3,80696379,Odd-Eyes Meteorburst Dragon,1,1
4,33698022,Black Rose Moonlight Dragon,1,1
5,73580471,Black Rose Dragon,1,1
6,24361622,Hieratic Seal of the Heavenly Spheres,1,1
7,73539069,Striker Dragon,1,1
8,10019086,Tri-Brigade Arms Bucephalus II,1,1
9,48815792,"Hiita the Fire Charmer, Ablaze",1,1
10,29301450,S:P Little Knight,1,1
11,11765832,"Garura, Wings of Resonant Life",1,1
12,9940036,Mereologic Aggregator,1,1
0,34267821,Artifact Lancea,3,2
1,97940434,Chaos Hunter,3,2
2,6637331,Bystial Druiswurm,1,2
3,72656408,Bystial Baldrake,1,2
4,18144507,Harpie's Feather Duster,1,2
5,14532163,Lightning Storm,2,2
6,45141013,Heat Wave,3,2
7,83326048,Dimensional Barrier,1,2
