,id,name,copies,deck_part
0,34022970,Ext Ryzeal,3,0
1,8633261,Ice Ryzeal,3,0
2,35844557,Sword Ryzeal,3,0
3,72238166,Node Ryzeal,1,0
4,42141493,Mulcharmy Fuwalos,3,0
5,14558128,Ash Blossom & Joyous Spring,3,0
6,97268402,Effect Veiler,2,0
7,94145021,Droll & Lock Bird,1,0
8,59438930,Ghost Ogre & Snow Rabbit,1,0
9,27204311,"Nibiru, the Primal Being",2,0
10,60394026,Ryzeal Plugin,1,0
11,6798031,Ryzeal Cross,1,0
12,85106525,Bonfire,3,0
13,35261759,Pot of Desires,3,0
14,89558743,Small World,1,0
15,84211599,Pot of Prosperity,1,0
16,65681983,Crossout Designator,3,0
17,25311006,Triple Tactics Talent,1,0
18,10045474,Infinite Impermanence,3,0
19,33787730,Ryzeal Plasma Hole,1,0
0,34909328,Ryzeal Detonator,2,1
1,7511613,Ryzeal Duo Drive,2,1
2,9940036,Mereologic Aggregator,2,1
3,16643334,Starliege Photon Blast Dragon,1,1
4,61399402,Light Dragon @Ignister,1,1
5,6983839,Tornado Dragon,1,1
6,82633039,"Castel, the Skyblaster Musketeer",1,1
7,66011101,Number 60: Dugares the Timeless,1,1
8,46772449,Evilswarm Exciton Knight,1,1
9,90590304,Number 41: Bagooska the Terribly Tired Tapir,1,1
10,21044178,Abyss Dweller,1,1
11,93039339,Super Starslayer TY-PHON - Sky Crisis,1,1
0,34267821,Artifact Lancea,3,2
1,73642296,Ghost Belle & Haunted Mansion,3,2
2,59438930,Ghost Ogre & Snow Rabbit,1,2
3,94145021,Droll & Lock Bird,1,2
4,24224830,Called by the Grave,1,2
5,15693423,Evenly Matched,3,2
6,83326048,Dimensional Barrier,3,2
