,id,name,copies,deck_part
0,8633261,Ice Ryzeal,3,0
1,35844557,Sword Ryzeal,3,0
2,34022970,Ext Ryzeal,3,0
3,72238166,Node Ryzeal,1,0
4,14558127,Ash Blossom & Joyous Spring,3,0
5,6798031,Ryzeal Cross,2,0
6,85106525,Bonfire,3,0
7,25311006,Triple Tactics Talent,2,0
8,84211599,Pot of Prosperity,1,0
9,35261759,Pot of Desires,3,0
10,2263869,Ultimate Slayer,3,0
11,64664373,Metaltronus,3,0
12,35269904,Triple Tactics Thrust,2,0
13,14087893,Book of Moon,3,0
14,18144507,Harpie's Feather Duster,1,0
15,24224830,Called by the Grave,1,0
16,10045474,Infinite Impermanence,3,0
0,45852939,Eclipse Twins,2,1
1,34909328,Ryzeal Detonator,2,1
2,7511613,Ryzeal Duo Drive,2,1
3,46772449,Evilswarm Exciton Knight,1,1
4,21044178,Abyss Dweller,1,1
5,66011101,Number 60: Dugares the Timeless,1,1
6,9940036,Mereologic Aggregator,1,1
7,93039339,Super Starslayer TY-PHON - Sky Crisis,1,1
8,11765832,"Garura, Wings of Resonant Life",1,1
9,82135803,Fiendsmith's Desirae,1,1
10,29301450,S:P Little Knight,1,1
11,10019086,Tri-Brigade Arms Bucephalus II,1,1
0,73642296,Ghost Belle & Haunted Mansion,3,2
1,54693926,Dark Ruler No More,3,2
2,14532163,Lightning Storm,2,2
3,60394026,Ryzeal Plugin,1,2
4,41420027,Solemn Judgment,3,2
5,40605147,Solemn Strike,3,2
