,id,name,copies,deck_part
0,39931513,Tenpai Dragon Paidra,3,0
1,91810826,Tenpai Dragon Chundra,1,0
2,23657016,Tenpai Dragon Genroku,1,0
3,65326118,Tenpai Dragon Fadra,1,0
4,97651498,Fabled Lurrie,1,0
5,28803166,Lacrima the Crimson Tears,1,0
6,60764609,Fiendsmith Engraver,3,0
7,33854624,Bystial Magnamhut,1,0
8,6637331,Bystial Druiswurm,2,0
9,72656408,Bystial Baldrake,1,0
10,32731036,The Bystial Lubellion,3,0
11,42141493,Mulcharmy Fuwalos,3,0
12,14558128,Ash Blossom & Joyous Spring,3,0
13,97268402,Effect Veiler,3,0
14,27204311,"Nibiru, the Primal Being",3,0
15,30336082,Sangen Summoning,1,0
16,66730191,Sangen Kaimen,1,0
17,34090915,Branded Regained,1,0
18,98567237,Fiendsmith's Tract,2,0
19,24299458,Forbidden Droplet,3,0
20,25311006,Triple Tactics Talent,2,0
21,73628505,Terraforming,1,0
22,99989863,Fiendsmith in Paradise,1,0
0,18969888,Sangenpai Transcendent Dragion,1,1
1,82570174,Sangenpai Bident Dragion,1,1
2,39402797,Trident Dragion,1,1
3,22850702,Chaos Angel,1,1
4,24361622,Hieratic Seal of the Heavenly Spheres,1,1
5,73539069,Striker Dragon,1,1
6,29301450,S:P Little Knight,1,1
7,71818935,Moon of the Closed Heaven,1,1
8,2463794,Fiendsmith's Requiem,1,1
9,49867899,Fiendsmith's Sequence,1,1
10,32991300,Fiendsmith's Agnumday,1,1
11,82135803,Fiendsmith's Desirae,1,1
12,93860227,Necroquip Princess,1,1
13,79559912,D/D/D Wave High King Caesar,1,1
14,93039339,Super Starslayer TY-PHON - Sky Crisis,1,1
0,34267821,Artifact Lancea,3,2
1,94145021,Droll & Lock Bird,3,2
2,78661339,Fantastical Dragon Phantazmay,1,2
3,24224830,Called by the Grave,1,2
4,2263869,Ultimate Slayer,3,2
5,10045474,Infinite Impermanence,3,2
6,9940036,Mereologic Aggregator,1,2
