,id,name,copies,deck_part
0,23288411,Mementoal Tecuhtlica - Combined Creation,1,0
1,54550967,Mementotlan Angwitch,3,0
2,18165869,Mementotlan Dark Blade,2,0
3,81677154,Mementotlan Tatsunootoshigo,3,0
4,55272555,Mementotlan-Horned Dragon,1,0
5,54207171,Mementotlan Akihiron,1,0
6,50042011,Mementotlan Shleepy,2,0
7,17943271,Mementotlan Goblin,2,0
8,52918032,Mementotlan Ghattic,1,0
9,81945676,Mementotlan Mace,1,0
10,42141493,Mulcharmy Fuwalos,3,0
11,84192580,Mulcharmy Purulia,3,0
12,43338320,Mementomictlan,1,0
13,80722024,Mementotlan Bone Party,3,0
14,66518509,Mementotlan Fusion,3,0
15,29111045,Goblin Biker Grand Breakout,3,0
16,24299458,Forbidden Droplet,3,0
17,35480699,Book of Eclipse,3,0
18,25311006,Triple Tactics Talent,1,0
19,84211599,Pot of Prosperity,1,0
0,14529511,Mementomictlan Tecuhtlica - Creation King,2,1
1,19181420,Mementotlan Twin Dragon,1,1
2,69601012,Berfomet the Mythical King of Phantom Beasts,1,1
3,11321089,Guardian Chimera,1,1
4,93039339,Super Starslayer TY-PHON - Sky Crisis,1,1
5,86066372,Accesscode Talker,1,1
6,45819647,"Selene, Queen of the Master Magicians",1,1
7,9839945,"Lyna the Light Charmer, Lustrous",1,1
8,8264361,"Dharc the Dark Charmer, Gloomy",1,1
9,29301450,S:P Little Knight,1,1
10,98127546,Underworld Goddess of the Closed World,1,1
11,71818935,Moon of the Closed Heaven,1,1
12,49867899,Fiendsmith's Sequence,1,1
13,2411269,Agave Dragon,1,1
0,34267821,Artifact Lancea,3,2
1,87126721,Mulcharmy Meowls,2,2
2,14558128,Ash Blossom & Joyous Spring,3,2
3,94145021,Droll & Lock Bird,3,2
4,24224830,Called by the Grave,1,2
5,18144506,Harpie's Feather Duster,1,2
6,14532163,Lightning Storm,2,2
