,id,name,copies,deck_part
0,17080584,"Abyssrhine, the Atlantean Spirit",3,0
1,21565445,"Neptabyss, the Atlantean Prince",3,0
2,22446869,Mermail Abyssteus,3,0
3,58471134,Mermail Abysspike,3,0
4,21954587,Mermail Abyssmegalo,1,0
5,74311226,Atlantean Dragoons,3,0
6,53085623,Mermail Shadow Squad,3,0
7,37104630,Atlantean Heavy Infantry,1,0
8,71978434,Deep Sea Minstrel,1,0
9,13959634,Moulinglacia the Elemental Lord,1,0
10,88307361,Superancient Deepsea King Coelacanth,1,0
11,73421698,"Shif, Fairy of the Ghoti",1,0
12,42141493,Mulcharmy Fuwalos,3,0
13,84192580,Mulcharmy Purulia,3,0
14,81878201,Abyss-sting Triaina,1,0
15,72060415,Deep Sea Aria,1,0
16,89558743,Small World,1,0
17,84211599,Pot of Prosperity,1,0
18,25311006,Triple Tactics Talent,3,0
19,10045474,Infinite Impermanence,3,0
20,40366667,Dominus Impulse,3,0
0,60517697,"Poseidra Abyss, the Atlantean Dragon Lord",1,1
1,74371660,Mermail Abyssgaios,1,1
2,67557908,Number 4: Stealth Kragen,1,1
3,440556,Bahamut Shark,2,1
4,90809975,Toadally Awesome,2,1
5,21044178,Abyss Dweller,1,1
6,46956301,White Aura Porpoise,1,1
7,9464441,Adamancipator Risen - Dragite,1,1
8,72309040,Ghoti of the Deep Beyond,1,1
9,79130389,Marincess Coral Anemone,1,1
10,23545031,Mermail Abyssalacia,1,1
11,82184400,Abyss Keeper,1,1
12,69385019,Mermail King - Neptabyss,1,1
0,706925,Atlantean Marksman,1,2
1,37104630,Atlantean Heavy Infantry,1,2
2,91800273,Dimension Shifter,1,2
3,14558128,Ash Blossom & Joyous Spring,3,2
4,94145021,Droll & Lock Bird,1,2
5,27204311,"Nibiru, the Primal Being",1,2
6,24224830,Called by the Grave,1,2
7,8267140,Cosmic Cyclone,3,2
8,65681983,Crossout Designator,3,2
