,id,name,copies,deck_part
0,17080584,"Abyssrhine, the Atlantean Spirit",3,0
1,21565445,"Neptabyss, the Atlantean Prince",3,0
2,22446869,Mermail Abyssteus,3,0
3,58471134,Mermail Abysspike,3,0
4,74311226,Atlantean Dragoons,3,0
5,53085623,Mermail Shadow Squad,3,0
6,37104630,Atlantean Heavy Infantry,1,0
7,71978434,Deep Sea Minstrel,2,0
8,21954587,Mermail Abyssmegalo,1,0
9,13959634,Moulinglacia the Elemental Lord,1,0
10,88307361,Superancient Deepsea King Coelacanth,1,0
11,84192580,Mulcharmy Purulia,3,0
12,42141493,Mulcharmy Fuwalos,1,0
13,14558128,Ash Blossom & Joyous Spring,3,0
14,94145021,Droll & Lock Bird,2,0
15,81878201,Abyss-sting Triaina,1,0
16,84211599,Pot of Prosperity,1,0
17,2295440,One for One,1,0
18,10045474,Infinite Impermanence,3,0
19,40366667,Dominus Impulse,3,0
0,60517697,"Poseidra Abyss, the Atlantean Dragon Lord",1,1
1,74371660,Mermail Abyssgaios,1,1
2,67557908,Number 4: Stealth Kragen,1,1
3,33113958,LeVirtue Dragon,1,1
4,440556,Bahamut Shark,2,1
5,90809975,Toadally Awesome,2,1
6,21044178,Abyss Dweller,1,1
7,96633955,Swordsoul Supreme Sovereign - Chengying,1,1
8,79130389,Marincess Coral Anemone,1,1
9,23545031,Mermail Abyssalacia,1,1
10,82184400,Abyss Keeper,1,1
11,45112597,Worldsea Dragon Zealantis,1,1
12,69385019,Mermail King - Neptabyss,1,1
0,42141493,Mulcharmy Fuwalos,2,2
1,97268402,Effect Veiler,2,2
2,91800273,Dimension Shifter,1,2
3,38814750,PSY-Framegear Gamma,1,2
4,74203495,PSY-Framegear Delta,2,2
5,49036338,PSY-Frame Driver,1,2
6,24224830,Called by the Grave,1,2
7,65681983,Crossout Designator,3,2
8,25311006,Triple Tactics Talent,1,2
9,80534031,Virtue Stream,1,2
