,id,name,copies,deck_part
0,39931513,Tenpai Dragon Paidra,3,0
1,91810826,Tenpai Dragon Chundra,3,0
2,23657016,Tenpai Dragon Genroku,2,0
3,65326118,Tenpai Dragon Fadra,1,0
4,33854624,Bystial Magnamhut,1,0
5,91800273,Dimension Shifter,3,0
6,14558128,Ash Blossom & Joyous Spring,3,0
7,42141493,Mulcharmy Fuwalos,3,0
8,84192580,Mulcharmy Purulia,2,0
9,73628505,Terraforming,1,0
10,30336082,Sangen Summoning,1,0
11,66730191,Sangen Kaimen,3,0
12,14532163,Lightning Storm,2,0
13,12580477,Raigeki,1,0
14,53129443,Dark Hole,1,0
15,35269904,Triple Tactics Thrust,2,0
16,25311006,Triple Tactics Talent,1,0
17,84211599,Pot of Prosperity,1,0
18,10045474,Infinite Impermanence,3,0
19,40366667,Dominus Impulse,3,0
0,18969888,Sangenpai Transcendent Dragion,1,1
1,82570174,Sangenpai Bident Dragion,2,1
2,39402797,Trident Dragion,1,1
3,80696379,Odd-Eyes Meteorburst Dragon,1,1
4,87837090,Kuibelt the Blade Dragon,1,1
5,40509732,Samurai Destroyer,1,1
6,24361622,Hieratic Seal of the Heavenly Spheres,1,1
7,73539069,Striker Dragon,1,1
8,45112597,Worldsea Dragon Zealantis,1,1
9,57134592,Salamangreat Raging Phoenix,1,1
10,2772337,"Promethean Princess, Bestower of Flames",1,1
11,48815792,"Hiita the Fire Charmer, Ablaze",1,1
12,8264361,"Dharc the Dark Charmer, Gloomy",1,1
13,29301450,S:P Little Knight,1,1
0,12435193,Koa'ki Meiru Drago,1,2
1,8267140,Cosmic Cyclone,3,2
2,45141013,Heat Wave,3,2
3,65681983,Crossout Designator,2,2
4,58921041,Anti-Spell Fragrance,1,2
5,83326048,Dimensional Barrier,1,2
6,31849106,Different Dimension Ground,1,2
7,41420027,Solemn Judgment,3,2
