,id,name,copies,deck_part
0,39931513,Tenpai Dragon Paidra,3,0
1,91810826,Tenpai Dragon Chundra,3,0
2,23657016,Tenpai Dragon Genroku,2,0
3,65326118,Tenpai Dragon Fadra,1,0
4,33854624,Bystial Magnamhut,1,0
5,6637331,Bystial Druiswurm,2,0
6,78661339,Fantastical Dragon Phantazmay,2,0
7,42141493,Mulcharmy Fuwalos,3,0
8,84192580,Mulcharmy Purulia,3,0
9,14558128,Ash Blossom & Joyous Spring,3,0
10,30336082,Sangen Summoning,1,0
11,66730191,Sangen Kaimen,3,0
12,12580477,Raigeki,3,0
13,18144507,Harpie's Feather Duster,1,0
14,24299458,Forbidden Droplet,2,0
15,73628505,Terraforming,1,0
16,10045474,Infinite Impermanence,3,0
17,40366667,Dominus Impulse,3,0
0,18969888,Sangenpai Transcendent Dragion,1,1
1,82570174,Sangenpai Bident Dragion,2,1
2,39402797,Trident Dragion,1,1
3,40139997,Ruddy Rose Dragon,1,1
4,73580471,Black Rose Dragon,1,1
5,80696379,Odd-Eyes Meteorburst Dragon,1,1
6,87837090,Kuibelt the Blade Dragon,1,1
7,40509732,Samurai Destroyer,1,1
8,24361622,Hieratic Seal of the Heavenly Spheres,1,1
9,20665527,Amphibious Swarmship Amblowhale,1,1
10,2857636,Knightmare Phoenix,1,1
11,2772337,"Promethean Princess, Bestower of Flames",1,1
12,48815792,"Hiita the Fire Charmer, Ablaze",1,1
13,29301450,S:P Little Knight,1,1
0,24508238,D.D. Crow,2,2
1,12435193,Koa'ki Meiru Drago,1,2
2,8267140,Cosmic Cyclone,3,2
3,45141013,Heat Wave,3,2
4,1475311,Allure of Darkness,1,2
5,35269904,Triple Tactics Thrust,2,2
6,25311006,Triple Tactics Talent,1,2
7,90846359,Rivalry of Warlords,1,2
8,53334471,Gozen Match,1,2
