,id,name,copies,deck_part
0,23288411,Mementoal Tecuhtlica - Combined Creation,1,0
1,54550967,Mementotlan Angwitch,3,0
2,18165869,Mementotlan Dark Blade,3,0
3,81677154,Mementotlan Tatsunootoshigo,3,0
4,17943271,Mementotlan Goblin,1,0
5,81945676,Mementotlan Mace,1,0
6,50042011,Mementotlan Shleepy,1,0
7,54207171,Mementotlan Akihiron,1,0
8,55272555,Mementotlan-Horned Dragon,1,0
9,52918032,Mementotlan Ghattic,1,0
10,60764609,Fiendsmith Engraver,1,0
11,42141493,Mulcharmy Fuwalos,3,0
12,80722024,Mementotlan Bone Party,3,0
13,66518509,Mementotlan Fusion,3,0
14,43338320,Mementomictlan,1,0
15,29111045,Goblin Biker Grand Breakout,3,0
16,24299458,Forbidden Droplet,3,0
17,48130397,Super Polymerization,3,0
18,84211599,Pot of Prosperity,1,0
19,24224830,Called by the Grave,1,0
20,2295440,One for One,1,0
21,79600447,Mementotlan Cranium Burst,1,0
0,14529511,Mementomictlan Tecuhtlica - Creation King,2,1
1,19181420,Mementotlan Twin Dragon,1,1
2,69601012,Berfomet the Mythical King of Phantom Beasts,1,1
3,11321089,Guardian Chimera,1,1
4,93860227,Necroquip Princess,1,1
5,80532587,Elder Entity N'tss,1,1
6,54757758,Mudragon of the Swamp,1,1
7,11765832,"Garura, Wings of Resonant Life",1,1
8,72578374,Khaos Starsource Dragon,1,1
9,49867899,Fiendsmith's Sequence,1,1
10,2463794,Fiendsmith's Requiem,1,1
11,71818935,Moon of the Closed Heaven,1,1
12,29301450,S:P Little Knight,1,1
13,79559912,D/D/D Wave High King Caesar,1,1
0,53765052,Diabellze the Original Sinkeeper,1,2
1,45141013,Heat Wave,3,2
2,2263869,Ultimate Slayer,3,2
3,35269904,Triple Tactics Thrust,2,2
4,83326048,Dimensional Barrier,1,2
5,36361633,Threatening Roar,3,2
6,93125329,Golden Cloud Beast - Malong,1,2
7,34481518,Grenosaurus Giga-Cannon,1,2
