,id,name,copies,deck_part
0,96676583,Maliss P Chessy Cat,1,0
1,69272449,Maliss P White Rabbit,3,0
2,32061192,Maliss P Dormouse,3,0
3,68337209,Maliss in Underground,3,0
4,20726052,Maliss C GWC-06,1,0
5,94722358,Maliss C MTP-07,1,0
6,57111661,Maliss C TB-11,1,0
7,18789533,Dotscaper,1,0
8,73628505,Terraforming,1,0
9,75500286,Gold Sarcophagus,1,0
10,68304193,Kashtira Unicorn,3,0
11,32909498,Kashtira Fenrir,1,0
12,69540484,Kashtira Birth,1,0
13,71832012,Pressured Planet Wraitsoth,1,0
14,42141493,Mulcharmy Fuwalos,3,0
15,91800273,Dimension Shifter,3,0
16,14558127,Ash Blossom & Joyous Spring,3,0
17,10045474,Infinite Impermanence,3,0
18,25789292,Forbidden Chalice,3,0
19,35480699,Book of Eclipse,2,0
20,25311006,Triple Tactics Talent,1,0
0,21848500,Maliss Q Hearts Crypter,1,1
1,68059897,Maliss Q Red Ransom,1,1
2,95454996,Maliss Q White Binder,1,1
3,24842059,Linguriboh,1,1
4,30342076,Link Decoder,1,1
5,98978921,Link Spider,1,1
6,9763474,Haggard Lizardose,1,1
7,59859086,Splash Mage,1,1
8,65741786,I:P Masquerena,1,1
9,29301450,S:P Little Knight,1,1
10,61245672,Decode Talker Heatsoul,1,1
11,86066372,Accesscode Talker,1,1
12,64211118,Firewall Dragon Darkfluid - Neo Tempest Terahertz,1,1
13,92422871,Cyberse Desavewurm,1,1
14,72444406,Enigmaster Packbit,1,1
0,34267821,Artifact Lancea,3,2
1,35269904,Triple Tactics Thrust,3,2
2,4031928,Change of Heart,1,2
3,18144506,Harpie's Feather Duster,1,2
4,24224830,Called by the Grave,1,2
5,12444060,Artifact Sanctum,1,2
6,83326048,Dimensional Barrier,1,2
7,31849106,Different Dimension Ground,1,2
8,40366667,Dominus Impulse,3,2
