,id,name,copies,deck_part
0,2347656,Lovely Labrynth of the Silver Castle,1,0
1,81497285,Lady Labrynth of the Silver Castle,3,0
2,10000080,The Winged Dragon of Ra - Sphere Mode,3,0
3,68957034,Runick Flashing Fire,2,0
4,94445733,Runick Destruction,1,0
5,98645731,Pot of Duality,2,0
6,59750328,Card of Demise,1,0
7,5380979,Welcome Labrynth,3,0
8,92714517,Big Welcome Labrynth,3,0
9,83326048,Dimensional Barrier,2,0
10,80101899,Trap Trick,3,0
11,40605147,Solemn Strike,3,0
12,30748475,Destructive Daruma Karma Cannon,3,0
13,20899496,Ice Dragon's Prison,3,0
14,40366667,Dominus Impulse,3,0
15,25096909,Simultaneous Equation Cannons,3,0
16,82732705,Skill Drain,1,0
0,41578483,Millennium-Eyes Restrict,1,1
1,55990317,Hugin the Runick Wings,1,1
2,92385016,Munin the Runick Wings,1,1
3,28373620,Geri the Runick Fangs,1,1
4,47219274,Freki the Runick Fangs,1,1
5,48063985,Ritual Beast Ulti-Cannahawk,1,1
6,62111090,Earth Golem @Ignister,1,1
7,69610924,Number 17: Leviathan Dragon,1,1
8,81330115,Number 30: Acid Golem of Destruction,1,1
9,65676461,Number 32: Shark Drake,1,1
10,48739166,Number 101: Silent Honor ARK,1,1
11,12744567,Number C101: Silent Honor DARK,1,1
12,7628844,Number C32: Shark Drake LeVeiss,1,1
13,96864105,Number C73: Abyss Supra Splash,1,1
14,79559912,D/D/D Wave High King Caesar,1,1
0,9822220,Lord of the Heavenly Prison,2,2
1,91800273,Dimension Shifter,3,2
2,60643554,Ghost Sister & Spooky Dogwood,3,2
3,58921041,Anti-Spell Fragrance,1,2
4,15693423,Evenly Matched,3,2
5,41420027,Solemn Judgment,3,2
