,id,name,copies,deck_part
0,2347656,Lovely Labrynth of the Silver Castle,1,0
1,81497285,Lady Labrynth of the Silver Castle,1,0
2,1225009,Arianna the Labrynth Servant,3,0
3,73602965,Arias the Labrynth Butler,2,0
4,74018812,Labrynth Stovie Torbie,3,0
5,2511,Labrynth Cooclock,1,0
6,37629703,Labrynth Chandraglier,3,0
7,42141493,Mulcharmy Fuwalos,3,0
8,33407125,Labrynth Labyrinth,1,0
9,49238328,Pot of Extravagance,3,0
10,5380979,Welcome Labrynth,2,0
11,92714517,Big Welcome Labrynth,3,0
12,30748475,Destructive Daruma Karma Cannon,3,0
13,80101899,Trap Trick,3,0
14,10045474,Infinite Impermanence,3,0
15,40366667,Dominus Impulse,3,0
16,6351147,Transaction Rollback,2,0
17,49299410,The Black Goat Laughs,2,0
0,22850702,Chaos Angel,3,1
1,90590304,Number 41: Bagooska the Terribly Tired Tapir,2,1
2,93039339,Super Starslayer TY-PHON - Sky Crisis,3,1
3,94259633,Relinquished Anima,1,1
4,24269961,Unchained Soul Lord of Yama,1,1
5,67680512,Unchained Soul of Rage,1,1
6,71607202,Muckraker From the Underworld,2,1
7,29301450,S:P Little Knight,2,1
0,84192580,Mulcharmy Purulia,3,2
1,14558128,Ash Blossom & Joyous Spring,3,2
2,24224830,Called by the Grave,1,2
3,8267140,Cosmic Cyclone,3,2
4,90846359,Rivalry of Warlords,1,2
5,83326048,Dimensional Barrier,2,2
6,31849106,Different Dimension Ground,2,2
