,id,name,copies,deck_part
0,60764609,Fiendsmith Engraver,3,0
1,28803166,Lacrima the Crimson Tears,3,0
2,32841045,Magical Musketeer Caspar,2,0
3,31629407,Magical Musketeer Starfire,2,0
4,97651498,Fabled Lurrie,1,0
5,14558127,Ash Blossom & Joyous Spring,3,0
6,52038441,Ghost Mourner & Moonlit Chill,1,0
7,59438930,Ghost Ogre & Snow Rabbit,2,0
8,97268402,Effect Veiler,3,0
9,27204311,"Nibiru, the Primal Being",3,0
10,98567237,Fiendsmith's Tract,3,0
11,35552985,Fiendsmith's Sanct,3,0
12,24224830,Called by the Grave,1,0
13,25311006,Triple Tactics Talent,3,0
14,99989863,Fiendsmith in Paradise,1,0
15,97045737,Dominus Purge,3,0
16,10045474,Infinite Impermanence,3,0
0,82135803,Fiendsmith's Desirae,2,1
1,28143384,Aerial Eater,1,1
2,93860227,Necroquip Princess,1,1
3,22850702,Chaos Angel,1,1
4,93039339,Super Starslayer TY-PHON - Sky Crisis,1,1
5,79559912,D/D/D Wave High King Caesar,1,1
6,35103106,Evolzar Lars,1,1
7,71791814,Magical Musketeer Max,1,1
8,29301450,S:P Little Knight,1,1
9,32991300,Fiendsmith's Agnumday,1,1
10,49867899,Fiendsmith's Sequence,1,1
11,71818935,Moon of the Closed Heaven,1,1
12,2463794,Fiendsmith's Requiem,2,1
0,83326048,Dimensional Barrier,3,2
1,34267821,Artifact Lancea,3,2
2,73642296,Ghost Belle & Haunted Mansion,2,2
3,52038441,Ghost Mourner & Moonlit Chill,2,2
4,59438930,Ghost Ogre & Snow Rabbit,1,2
5,35112613,Kuriphoton,1,2
6,84192580,Mulcharmy Purulia,3,2
