,id,name,copies,deck_part
0,39931513,Tenpai Dragon Paidra,3,0
1,91810826,Tenpai Dragon Chundra,3,0
2,23657016,Tenpai Dragon Genroku,2,0
3,65326118,Tenpai Dragon Fadra,2,0
4,33854624,Bystial Magnamhut,1,0
5,91800273,Dimension Shifter,3,0
6,42141493,Mulcharmy Fuwalos,3,0
7,84192580,Mulcharmy Purulia,3,0
8,46565218,Santa Claws,2,0
9,73628505,Terraforming,1,0
10,30336082,Sangen Summoning,1,0
11,66730191,Sangen Kaimen,3,0
12,18144507,Harpie's Feather Duster,1,0
13,14532163,Lightning Storm,2,0
14,48130397,Super Polymerization,3,0
15,84211599,Pot of Prosperity,1,0
16,10045474,Infinite Impermanence,3,0
17,40366667,Dominus Impulse,3,0
0,18969888,Sangenpai Transcendent Dragion,1,1
1,82570174,Sangenpai Bident Dragion,2,1
2,39402797,Trident Dragion,1,1
3,40139997,Ruddy Rose Dragon,1,1
4,73580471,Black Rose Dragon,1,1
5,80696379,Odd-Eyes Meteorburst Dragon,1,1
6,87837090,Kuibelt the Blade Dragon,1,1
7,40509732,Samurai Destroyer,1,1
8,24361622,Hieratic Seal of the Heavenly Spheres,1,1
9,29301450,S:P Little Knight,1,1
10,54757758,Mudragon of the Swamp,1,1
11,11765832,"Garura, Wings of Resonant Life",1,1
12,69946549,Predaplant Dragostapelia,1,1
13,9785661,Azamina Sol Erysichthon,1,1
0,46502744,"Retaliating ""C""",2,2
1,14558128,Ash Blossom & Joyous Spring,3,2
2,98898163,Grandtusk Dragon,1,2
3,12435193,Koa'ki Meiru Drago,1,2
4,8267140,Cosmic Cyclone,2,2
5,65681983,Crossout Designator,3,2
6,58921041,Anti-Spell Fragrance,1,2
7,90846359,Rivalry of Warlords,1,2
8,83326048,Dimensional Barrier,1,2
