,id,name,copies,deck_part
0,26889158,Salamangreat Gazelle,3,0
1,52277807,Salamangreat Spinny,3,0
2,11962031,Salamangreat of Fire,3,0
3,56003780,Salamangreat Jack Jaguar,1,0
4,94620082,Salamangreat Foxy,1,0
5,57357130,Salamangreat Weasel,1,0
6,74652966,Code of Soul,1,0
7,42141493,Mulcharmy Fuwalos,3,0
8,14558128,Ash Blossom & Joyous Spring,3,0
9,97268402,Effect Veiler,2,0
10,59438930,Ghost Ogre & Snow Rabbit,1,0
11,94145021,Droll & Lock Bird,2,0
12,52155219,Salamangreat Circle,3,0
13,57160136,Cynet Mining,3,0
14,1295111,Salamangreat Sanctuary,1,0
15,64178424,Will of the Salamangreat,1,0
16,83533296,Salamangreat Charge,1,0
17,24224830,Called by the Grave,1,0
18,10045474,Infinite Impermanence,3,0
19,40366667,Dominus Impulse,3,0
20,51339637,Salamangreat Roar,1,0
0,14812471,Salamangreat Balelynx,3,1
1,87871125,Salamangreat Sunlight Wolf,2,1
2,57134592,Salamangreat Raging Phoenix,3,1
3,31313405,Salamangreat Pyro Phoenix,2,1
4,2857636,Knightmare Phoenix,1,1
5,2772337,"Promethean Princess, Bestower of Flames",1,1
6,48815792,"Hiita the Fire Charmer, Ablaze",1,1
7,74168099,Brotherhood of the Fire Fist - Horse Prince,1,1
8,87327776,Salamangreat Miragestallio,1,1
0,84192580,Mulcharmy Purulia,3,2
1,94145021,Droll & Lock Bird,1,2
2,18144507,Harpie's Feather Duster,1,2
3,8267140,Cosmic Cyclone,2,2
4,35269904,Triple Tactics Thrust,3,2
5,25311006,Triple Tactics Talent,1,2
6,58921041,Anti-Spell Fragrance,1,2
7,83326048,Dimensional Barrier,1,2
8,52417194,Heavy Slump,1,2
9,14934922,Salamangreat Rage,1,2
