,id,name,copies,deck_part
0,9674034,Snake-Eye Ash,1,0
1,48452496,Snake-Eyes Flamberge Dragon,1,0
2,45663742,Snake-Eye Oak,1,0
3,90241276,Snake-Eyes Poplar,1,0
4,27260347,Snake-Eyes Diabellstar,1,0
5,72270339,Diabellstar the Black Witch,3,0
6,42141493,Mulcharmy Fuwalos,3,0
7,84192580,Mulcharmy Purulia,3,0
8,14558128,Ash Blossom & Joyous Spring,3,0
9,85106525,Bonfire,3,0
10,80845034,WANTED: Seeker of Sinful Spoils,3,0
11,89023486,Original Sinful Spoils - Snake-Eye,1,0
12,53639887,Divine Temple of the Snake-Eye,1,0
13,66328392,Deception of the Sinful Spoils,3,0
14,94845588,The Hallowed Azamina,1,0
15,84211599,Pot of Prosperity,1,0
16,65681983,Crossout Designator,1,0
17,25311006,Triple Tactics Talent,2,0
18,24224830,Called by the Grave,1,0
19,10045474,Infinite Impermanence,3,0
20,40366667,Dominus Impulse,3,0
0,94259633,Relinquished Anima,1,1
1,86066372,Accesscode Talker,1,1
2,45819647,"Selene, Queen of the Master Magicians",1,1
3,47759571,Pitknight Earlie,1,1
4,45112597,Worldsea Dragon Zealantis,1,1
5,57134592,Salamangreat Raging Phoenix,1,1
6,2857636,Knightmare Phoenix,1,1
7,2772337,"Promethean Princess, Bestower of Flames",1,1
8,48815792,"Hiita the Fire Charmer, Ablaze",1,1
9,8264361,"Dharc the Dark Charmer, Gloomy",1,1
10,65741786,I:P Masquerena,1,1
11,29301450,S:P Little Knight,1,1
12,46396218,Azamina Ilia Silvia,1,1
13,73391962,Azamina Mu Rcielago,1,1
14,27240101,Kikinagashi Fucho,1,1
0,94145021,Droll & Lock Bird,3,2
1,27204311,"Nibiru, the Primal Being",1,2
2,8267140,Cosmic Cyclone,2,2
3,39238953,Lullaby of Obedience,2,2
4,65681983,Crossout Designator,2,2
5,83326048,Dimensional Barrier,2,2
6,82732705,Skill Drain,1,2
7,38511382,Sinful Spoils of Betrayal - Silvera,1,2
8,63767246,Number 38: Hope Harbinger Dragon Titanic Galaxy,1,2
