,id,name,copies,deck_part
0,23288411,Mementoal Tecuhtlica - Combined Creation,1,0
1,54550967,Mementotlan Angwitch,3,0
2,18165869,Mementotlan Dark Blade,3,0
3,81677154,Mementotlan Tatsunootoshigo,3,0
4,17943271,Mementotlan Goblin,1,0
5,81945676,Mementotlan Mace,1,0
6,50042011,Mementotlan Shleepy,2,0
7,54207171,Mementotlan Akihiron,1,0
8,52918032,Mementotlan Ghattic,1,0
9,42141493,Mulcharmy Fuwalos,3,0
10,80722024,Mementotlan Bone Party,3,0
11,66518509,Mementotlan Fusion,3,0
12,43338320,Mementomictlan,1,0
13,49238328,Pot of Extravagance,3,0
14,84211599,Pot of Prosperity,1,0
15,24299458,Forbidden Droplet,3,0
16,35480699,Book of Eclipse,3,0
17,25311006,Triple Tactics Talent,2,0
18,10045474,Infinite Impermanence,3,0
0,14529511,Mementomictlan Tecuhtlica - Creation King,3,1
1,19181420,Mementotlan Twin Dragon,3,1
2,11321089,Guardian Chimera,2,1
3,93039339,Super Starslayer TY-PHON - Sky Crisis,2,1
4,38342335,Knightmare Unicorn,1,1
5,8264361,"Dharc the Dark Charmer, Gloomy",1,1
6,29301450,S:P Little Knight,3,1
0,34267821,Artifact Lancea,3,2
1,87126721,Mulcharmy Meowls,3,2
2,18144507,Harpie's Feather Duster,1,2
3,35269904,Triple Tactics Thrust,2,2
4,78610936,Xyz Encore,3,2
5,31849106,Different Dimension Ground,1,2
6,164710,Mischief of the Gnomes,1,2
7,12444060,Artifact Sanctum,1,2
