,id,name,copies,deck_part
0,34022970,Ext Ryzeal,3,0
1,8633261,Ice Ryzeal,3,0
2,35844557,Sword Ryzeal,3,0
3,72238166,Node Ryzeal,1,0
4,14558128,Ash Blossom & Joyous Spring,3,0
5,97268402,Effect Veiler,2,0
6,94145021,Droll & Lock Bird,3,0
7,59438930,Ghost Ogre & Snow Rabbit,1,0
8,27204311,"Nibiru, the Primal Being",1,0
9,60394026,Ryzeal Plugin,1,0
10,6798031,Ryzeal Cross,2,0
11,85106525,Bonfire,3,0
12,7477101,Seventh Tachyon,1,0
13,23153227,Seventh Ascension,1,0
14,89558743,Small World,1,0
15,64664373,Metaltronus,1,0
16,65681983,Crossout Designator,3,0
17,25311006,Triple Tactics Talent,2,0
18,84211599,Pot of Prosperity,1,0
19,24224830,Called by the Grave,1,0
20,10045474,Infinite Impermanence,3,0
0,34909328,Ryzeal Detonator,2,1
1,7511613,Ryzeal Duo Drive,2,1
2,45852939,Eclipse Twins,2,1
3,9940036,Mereologic Aggregator,1,1
4,61399402,Light Dragon @Ignister,1,1
5,16643334,Starliege Photon Blast Dragon,1,1
6,46772449,Evilswarm Exciton Knight,1,1
7,2061963,Number 104: Masquerade,1,1
8,66011101,Number 60: Dugares the Timeless,1,1
9,90590304,Number 41: Bagooska the Terribly Tired Tapir,1,1
10,21044178,Abyss Dweller,1,1
11,9763474,Haggard Lizardose,1,1
0,34267821,Artifact Lancea,3,2
1,73642296,Ghost Belle & Haunted Mansion,2,2
2,18144507,Harpie's Feather Duster,1,2
3,14532163,Lightning Storm,2,2
4,2263869,Ultimate Slayer,2,2
5,83326048,Dimensional Barrier,1,2
6,41420027,Solemn Judgment,3,2
7,67173574,Number C102: Archfiend Seraph,1,2
