,id,name,copies,deck_part
0,66431519,Sacred Fire King Garunix,1,0
1,23015896,Fire King High Avatar Garunix,1,0
2,90681088,Legendary Fire King Ponix,1,0
3,18621798,Fire King Avatar Arvata,1,0
4,44455560,Fire King Courtier Ulcanix,2,0
5,2526224,Fire King High Avatar Kirin,2,0
6,9674034,Snake-Eye Ash,1,0
7,48452496,Snake-Eyes Flamberge Dragon,1,0
8,45663742,Snake-Eye Oak,1,0
9,90241276,Snake-Eyes Poplar,1,0
10,72270339,Diabellstar the Black Witch,2,0
11,42141493,Mulcharmy Fuwalos,3,0
12,14558128,Ash Blossom & Joyous Spring,3,0
13,94145021,Droll & Lock Bird,3,0
14,65305978,Fire King Sanctuary,1,0
15,57554544,Fire King Island,1,0
16,85106525,Bonfire,3,0
17,80845034,WANTED: Seeker of Sinful Spoils,3,0
18,89023486,Original Sinful Spoils - Snake-Eye,1,0
19,94845588,The Hallowed Azamina,1,0
20,66328392,Deception of the Sinful Spoils,2,0
21,25311006,Triple Tactics Talent,1,0
22,24224830,Called by the Grave,1,0
23,10045474,Infinite Impermanence,3,0
24,40366667,Dominus Impulse,3,0
0,94259633,Relinquished Anima,1,1
1,20665527,Amphibious Swarmship Amblowhale,1,1
2,45112597,Worldsea Dragon Zealantis,1,1
3,57134592,Salamangreat Raging Phoenix,1,1
4,87871125,Salamangreat Sunlight Wolf,1,1
5,2857636,Knightmare Phoenix,1,1
6,2772337,"Promethean Princess, Bestower of Flames",1,1
7,48815792,"Hiita the Fire Charmer, Ablaze",1,1
8,8264361,"Dharc the Dark Charmer, Gloomy",1,1
9,65741786,I:P Masquerena,1,1
10,29301450,S:P Little Knight,1,1
11,46396218,Azamina Ilia Silvia,1,1
12,73391962,Azamina Mu Rcielago,1,1
13,73082255,The Zombie Vampire,1,1
14,64182380,"Garunix Eternity, Hyang of the Fire Kings",1,1
0,84192580,Mulcharmy Purulia,3,2
1,32909498,Kashtira Fenrir,2,2
2,38814750,PSY-Framegear Gamma,1,2
3,74203495,PSY-Framegear Delta,2,2
4,49036338,PSY-Frame Driver,1,2
5,91703676,Fire King Sky Burn,1,2
6,25311006,Triple Tactics Talent,1,2
7,83326048,Dimensional Barrier,2,2
8,82732705,Skill Drain,1,2
9,8165596,Number 90: Galaxy-Eyes Photon Lord,1,2
