,id,name,copies,deck_part
0,9674034,Snake-Eye Ash,1,0
1,48452496,Snake-Eyes Flamberge Dragon,1,0
2,45663742,Snake-Eye Oak,2,0
3,90241276,Snake-Eyes Poplar,1,0
4,27260347,Snake-Eyes Diabellstar,1,0
5,72270339,Diabellstar the Black Witch,3,0
6,97268402,Effect Veiler,1,0
7,94145021,Droll & Lock Bird,1,0
8,32909498,Kashtira Fenrir,3,0
9,42141493,Mulcharmy Fuwalos,3,0
10,14558128,Ash Blossom & Joyous Spring,3,0
11,59438930,Ghost Ogre & Snow Rabbit,3,0
12,85106525,Bonfire,3,0
13,80845034,WANTED: Seeker of Sinful Spoils,3,0
14,89023486,Original Sinful Spoils - Snake-Eye,1,0
15,53639887,Divine Temple of the Snake-Eye,1,0
16,66328392,Deception of the Sinful Spoils,3,0
17,94845588,The Hallowed Azamina,1,0
18,65681983,Crossout Designator,3,0
19,10045474,Infinite Impermanence,3,0
0,94259633,Relinquished Anima,1,1
1,86066372,Accesscode Talker,1,1
2,45819647,"Selene, Queen of the Master Magicians",1,1
3,47759571,Pitknight Earlie,1,1
4,45112597,Worldsea Dragon Zealantis,1,1
5,57134592,Salamangreat Raging Phoenix,1,1
6,2857636,Knightmare Phoenix,1,1
7,2772337,"Promethean Princess, Bestower of Flames",1,1
8,48815792,"Hiita the Fire Charmer, Ablaze",1,1
9,8264361,"Dharc the Dark Charmer, Gloomy",1,1
10,65741786,I:P Masquerena,1,1
11,29301450,S:P Little Knight,1,1
12,46396218,Azamina Ilia Silvia,1,1
13,73391962,Azamina Mu Rcielago,1,1
14,48608796,Lyrilusc - Assembled Nightingale,1,1
0,84192580,Mulcharmy Purulia,3,2
1,94145021,Droll & Lock Bird,2,2
2,24224830,Called by the Grave,1,2
3,8267140,Cosmic Cyclone,3,2
4,1149109,Deck Lockdown,3,2
5,58921041,Anti-Spell Fragrance,1,2
6,24207889,There Can Be Only One,1,2
7,82732705,Skill Drain,1,2
