,id,name,copies,deck_part
0,17080584,"Abyssrhine, the Atlantean Spirit",3,0
1,21565445,"Neptabyss, the Atlantean Prince",3,0
2,58471134,Mermail Abysspike,3,0
3,99193444,"Poseidra, the Storming Atlantean",2,0
4,22446869,Mermail Abyssteus,3,0
5,74311226,Atlantean Dragoons,3,0
6,53085623,Mermail Shadow Squad,3,0
7,37104630,Atlantean Heavy Infantry,1,0
8,88307361,Superancient Deepsea King Coelacanth,1,0
9,13959634,Moulinglacia the Elemental Lord,1,0
10,71978434,Deep Sea Minstrel,1,0
11,42141493,Mulcharmy Fuwalos,3,0
12,84192580,Mulcharmy Purulia,3,0
13,14558128,Ash Blossom & Joyous Spring,3,0
14,81878201,Abyss-sting Triaina,1,0
15,2295440,One for One,1,0
16,10045474,Infinite Impermanence,3,0
17,40366667,Dominus Impulse,3,0
0,60517697,"Poseidra Abyss, the Atlantean Dragon Lord",1,1
1,74371660,Mermail Abyssgaios,1,1
2,9453320,"Abysstrite, the Atlantean Spirit",1,1
3,440556,Bahamut Shark,2,1
4,90809975,Toadally Awesome,2,1
5,21044178,Abyss Dweller,1,1
6,86682165,Icejade Gymir Aegirine,1,1
7,52687916,"Trishula, Dragon of the Ice Barrier",1,1
8,46956301,White Aura Porpoise,1,1
9,45112597,Worldsea Dragon Zealantis,1,1
10,79130389,Marincess Coral Anemone,1,1
11,23545031,Mermail Abyssalacia,1,1
12,69385019,Mermail King - Neptabyss,1,1
0,99193444,"Poseidra, the Storming Atlantean",1,2
1,71978434,Deep Sea Minstrel,2,2
2,34267821,Artifact Lancea,3,2
3,94145021,Droll & Lock Bird,2,2
4,78610936,Xyz Encore,3,2
5,65681983,Crossout Designator,3,2
6,24224830,Called by the Grave,1,2
