,id,name,copies,deck_part
0,87118301,Ritual Beast Tamer Lara,1,0
1,40907115,Ritual Beast Tamer Wen,1,0
2,65193366,Spiritual Beast Tamer Winda,1,0
3,23623653,Spiritual Beast Tamer Lara,3,0
4,14513016,Ritual Beast Tamer Elder,3,0
5,49885567,Spiritual Beast Cannahawk,3,0
6,88123329,Spiritual Beast Rampengu,3,0
7,91800273,Dimension Shifter,3,0
8,14558127,Ash Blossom & Joyous Spring,3,0
9,6728559,Archnemeses Protos,1,0
10,19211362,Nemeses Flag,1,0
11,72090076,Nemeses Corridor,1,0
12,13890468,Spiritual Beast Pettlephin,1,0
13,86396750,Spiritual Beast Apelio,1,0
14,24224830,Called by the Grave,1,0
15,35480699,Book of Eclipse,3,0
16,67723438,Emergency Teleport,3,0
17,84211599,Pot of Prosperity,1,0
18,22501005,Ritual Beast Inheritance,3,0
19,11556339,Ritual Beast Steeds,1,0
20,10045474,Infinite Impermanence,3,0
0,48063985,Ritual Beast Ulti-Cannahawk,2,1
1,69718652,Ritual Beast Ulti-Nochiudrago,2,1
2,56655675,Ritual Beast Ulti-Gaiapelio,1,1
3,86274272,Ritual Beast Ulti-Apelio,1,1
4,15291624,Thunder Dragon Colossus,1,1
5,96113307,Ritual Beast Ulti-Reirautari,2,1
6,58811192,Ritual Beast Ulti-Kimunfalcos,1,1
7,29301450,S:P Little Knight,1,1
8,50277355,Cross-Sheep,1,1
9,12014404,Gagaga Cowboy,1,1
10,29423048,Infernal Flame Banshee,1,1
11,90590304,Number 41: Bagooska the Terribly Tired Tapir,1,1
0,60643553,Ghost Sister & Spooky Dogwood,3,2
1,81674782,Dimensional Fissure,2,2
2,8267140,Cosmic Cyclone,2,2
3,54693926,Dark Ruler No More,3,2
4,15693423,Evenly Matched,3,2
5,24207889,There Can Be Only One,1,2
6,58921041,Anti-Spell Fragrance,1,2
