,id,name,copies,deck_part
0,34022970,Ext Ryzeal,3,0
1,8633261,Ice Ryzeal,3,0
2,35844557,Sword Ryzeal,3,0
3,72238166,Node Ryzeal,1,0
4,42141493,Mulcharmy Fuwalos,2,0
5,84192580,Mulcharmy Purulia,2,0
6,14558128,Ash Blossom & Joyous Spring,3,0
7,97268402,Effect Veiler,3,0
8,52038441,Ghost Mourner & Moonlit Chill,2,0
9,94145021,Droll & Lock Bird,1,0
10,27204311,"Nibiru, the Primal Being",1,0
11,60394026,Ryzeal Plugin,1,0
12,6798031,Ryzeal Cross,1,0
13,85106525,Bonfire,3,0
14,84211599,Pot of Prosperity,1,0
15,35261759,Pot of Desires,2,0
16,65681983,Crossout Designator,3,0
17,25311006,Triple Tactics Talent,1,0
18,24224830,Called by the Grave,1,0
19,10045474,Infinite Impermanence,3,0
0,34909328,Ryzeal Detonator,2,1
1,7511613,Ryzeal Duo Drive,2,1
2,9940036,Mereologic Aggregator,2,1
3,1269512,Full Armored Utopic Ray Lancer,1,1
4,16643334,Starliege Photon Blast Dragon,1,1
5,6983839,Tornado Dragon,1,1
6,66011101,Number 60: Dugares the Timeless,1,1
7,46772449,Evilswarm Exciton Knight,1,1
8,90590304,Number 41: Bagooska the Terribly Tired Tapir,1,1
9,21044178,Abyss Dweller,1,1
10,93039339,Super Starslayer TY-PHON - Sky Crisis,1,1
11,8728498,"Donner, Dagger Fur Hire",1,1
0,42141493,Mulcharmy Fuwalos,1,2
1,84192580,Mulcharmy Purulia,1,2
2,94145021,Droll & Lock Bird,2,2
3,27204311,"Nibiru, the Primal Being",2,2
4,18144507,Harpie's Feather Duster,1,2
5,2263869,Ultimate Slayer,3,2
6,6798031,Ryzeal Cross,1,2
7,33787730,Ryzeal Plasma Hole,1,2
8,83326048,Dimensional Barrier,3,2
