,id,name,copies,deck_part
0,87118301,Ritual Beast Tamer Lara,1,0
1,40907115,Ritual Beast Tamer Wen,1,0
2,65193366,Spiritual Beast Tamer Winda,1,0
3,23623653,Spiritual Beast Tamer Lara,3,0
4,49885567,Spiritual Beast Cannahawk,3,0
5,88123329,Spiritual Beast Rampengu,3,0
6,86396750,Spiritual Beast Apelio,1,0
7,13890468,Spiritual Beast Pettlephin,1,0
8,6728559,Archnemeses Protos,1,0
9,19211362,Nemeses Flag,1,0
10,14513016,Ritual Beast Tamer Elder,3,0
11,14558127,Ash Blossom & Joyous Spring,3,0
12,91800273,Dimension Shifter,3,0
13,42141493,Mulcharmy Fuwalos,3,0
14,35480699,Book of Eclipse,2,0
15,54693926,Dark Ruler No More,2,0
16,84211599,Pot of Prosperity,1,0
17,24224830,Called by the Grave,1,0
18,67723438,Emergency Teleport,3,0
19,22501005,Ritual Beast Inheritance,3,0
20,11556339,Ritual Beast Steeds,1,0
0,48063985,Ritual Beast Ulti-Cannahawk,2,1
1,69718652,Ritual Beast Ulti-Nochiudrago,2,1
2,56655675,Ritual Beast Ulti-Gaiapelio,1,1
3,86274272,Ritual Beast Ulti-Apelio,1,1
4,96113307,Ritual Beast Ulti-Reirautari,2,1
5,29301450,S:P Little Knight,1,1
6,98978921,Link Spider,1,1
7,58811192,Ritual Beast Ulti-Kimunfalcos,1,1
8,50277355,Cross-Sheep,1,1
9,86066372,Accesscode Talker,1,1
10,29423048,Infernal Flame Banshee,1,1
11,90590304,Number 41: Bagooska the Terribly Tired Tapir,1,1
0,12014404,Gagaga Cowboy,1,2
1,84192580,Mulcharmy Purulia,3,2
2,46502744,"Retaliating ""C""",2,2
3,54693926,Dark Ruler No More,1,2
4,81674782,Dimensional Fissure,3,2
5,83326048,Dimensional Barrier,3,2
6,82732705,Skill Drain,1,2
7,24207889,There Can Be Only One,1,2
