,id,name,copies,deck_part
0,9674034,Snake-Eye Ash,1,0
1,48452496,Snake-Eyes Flamberge Dragon,1,0
2,45663742,Snake-Eye Oak,2,0
3,90241276,Snake-Eyes Poplar,1,0
4,27260347,Snake-Eyes Diabellstar,1,0
5,72270339,Diabellstar the Black Witch,3,0
6,60764609,Fiendsmith Engraver,3,0
7,28803166,Lacrima the Crimson Tears,1,0
8,97651498,Fabled Lurrie,1,0
9,52038441,Ghost Mourner & Moonlit Chill,1,0
10,42141493,Mulcharmy Fuwalos,3,0
11,84192580,Mulcharmy Purulia,3,0
12,14558128,Ash Blossom & Joyous Spring,3,0
13,97268402,Effect Veiler,3,0
14,94145021,Droll & Lock Bird,3,0
15,27204311,"Nibiru, the Primal Being",3,0
16,59438930,Ghost Ogre & Snow Rabbit,1,0
17,85106525,Bonfire,3,0
18,80845034,WANTED: Seeker of Sinful Spoils,3,0
19,89023486,Original Sinful Spoils - Snake-Eye,3,0
20,53639887,Divine Temple of the Snake-Eye,1,0
21,94845588,The Hallowed Azamina,1,0
22,66328392,Deception of the Sinful Spoils,3,0
23,98567237,Fiendsmith's Tract,2,0
24,14087893,Book of Moon,3,0
25,65681983,Crossout Designator,3,0
26,24224830,Called by the Grave,1,0
27,10045474,Infinite Impermanence,3,0
0,94259633,Relinquished Anima,1,1
1,45112597,Worldsea Dragon Zealantis,1,1
2,57134592,Salamangreat Raging Phoenix,1,1
3,2772337,"Promethean Princess, Bestower of Flames",1,1
4,48815792,"Hiita the Fire Charmer, Ablaze",1,1
5,65741786,I:P Masquerena,1,1
6,29301450,S:P Little Knight,1,1
7,71818935,Moon of the Closed Heaven,1,1
8,2463794,Fiendsmith's Requiem,1,1
9,49867899,Fiendsmith's Sequence,1,1
10,82135803,Fiendsmith's Desirae,1,1
11,93860227,Necroquip Princess,1,1
12,46396218,Azamina Ilia Silvia,1,1
13,73391962,Azamina Mu Rcielago,1,1
14,79559912,D/D/D Wave High King Caesar,1,1
0,34267821,Artifact Lancea,3,2
1,73642296,Ghost Belle & Haunted Mansion,3,2
2,64664373,Metaltronus,3,2
3,83326048,Dimensional Barrier,3,2
4,82732705,Skill Drain,1,2
5,75452921,Knightmare Cerberus,1,2
6,34909328,Ryzeal Detonator,1,2
