,id,name,copies,deck_part
0,91800273,Dimension Shifter,3,0
1,91810826,Tenpai Dragon Chundra,3,0
2,42141493,Mulcharmy Fuwalos,2,0
3,39931513,Tenpai Dragon Paidra,3,0
4,65326118,Tenpai Dragon Fadra,2,0
5,11590299,Dora Dora,1,0
6,14558127,Ash Blossom & Joyous Spring,3,0
7,23657016,Tenpai Dragon Genroku,2,0
8,30336082,Sangen Summoning,1,0
9,18144507,Harpie's Feather Duster,1,0
10,14532163,Lightning Storm,2,0
11,84211599,Pot of Prosperity,1,0
12,12580477,Raigeki,3,0
13,73628505,Terraforming,1,0
14,66730191,Sangen Kaimen,3,0
15,48130397,Super Polymerization,3,0
16,40366667,Dominus Impulse,3,0
17,10045474,Infinite Impermanence,3,0
0,11765832,"Garura, Wings of Resonant Life",1,1
1,54757758,Mudragon of the Swamp,1,1
2,40139997,Ruddy Rose Dragon,1,1
3,18969888,Sangenpai Transcendent Dragion,2,1
4,39402797,Trident Dragion,2,1
5,82570174,Sangenpai Bident Dragion,1,1
6,80696379,Odd-Eyes Meteorburst Dragon,1,1
7,87837090,Kuibelt the Blade Dragon,1,1
8,73580471,Black Rose Dragon,1,1
9,33698022,Black Rose Moonlight Dragon,1,1
10,24361622,Hieratic Seal of the Heavenly Spheres,1,1
11,2772337,"Promethean Princess, Bestower of Flames",1,1
12,48815792,"Hiita the Fire Charmer, Ablaze",1,1
0,45141013,Heat Wave,3,2
1,8267140,Cosmic Cyclone,3,2
2,90846359,Rivalry of Warlords,1,2
3,41420027,Solemn Judgment,3,2
4,31849106,Different Dimension Ground,2,2
5,83326048,Dimensional Barrier,3,2
