,id,name,copies,deck_part
0,68304193,Kashtira Unicorn,3,0
1,32909498,Kashtira Fenrir,3,0
2,78534861,Scareclaw Kashtira,1,0
3,91800273,Dimension Shifter,3,0
4,31149212,Kashtira Riseheart,3,0
5,14558127,Ash Blossom & Joyous Spring,3,0
6,52038441,Ghost Mourner & Moonlit Chill,2,0
7,59438930,Ghost Ogre & Snow Rabbit,2,0
8,97268402,Effect Veiler,3,0
9,69540484,Kashtira Birth,3,0
10,71832012,Pressured Planet Wraitsoth,3,0
11,34447918,Kashtiratheosis,3,0
12,49238328,Pot of Extravagance,3,0
13,84211599,Pot of Prosperity,1,0
14,73628505,Terraforming,1,0
15,10045474,Infinite Impermanence,3,0
0,90448279,Divine Arsenal AA-ZEUS - Sky Thunder,2,1
1,93039339,Super Starslayer TY-PHON - Sky Crisis,2,1
2,44405066,Red-Eyes Flare Metal Dragon,2,1
3,78144171,"Dark Armed, the Dragon of Annihilation",3,1
4,22110647,Mecha Phantom Beast Dracossack,1,1
5,80117527,Number 11: Big Eye,2,1
6,73542331,Kashtira Shangri-Ira,3,1
0,42141493,Mulcharmy Fuwalos,3,2
1,8267140,Cosmic Cyclone,3,2
2,82732705,Skill Drain,1,2
3,24207889,There Can Be Only One,1,2
4,41420027,Solemn Judgment,2,2
5,83326048,Dimensional Barrier,2,2
6,36361633,Threatening Roar,3,2
