,id,name,copies,deck_part
0,34022970,Ext Ryzeal,3,0
1,8633261,Ice Ryzeal,3,0
2,35844557,Sword Ryzeal,3,0
3,72238166,Node Ryzeal,1,0
4,42141493,Mulcharmy Fuwalos,3,0
5,14558128,Ash Blossom & Joyous Spring,3,0
6,97268402,Effect Veiler,3,0
7,27204311,"Nibiru, the Primal Being",3,0
8,60394026,Ryzeal Plugin,1,0
9,6798031,Ryzeal Cross,2,0
10,85106525,Bonfire,3,0
11,35261759,Pot of Desires,3,0
12,64664373,Metaltronus,3,0
13,65681983,Crossout Designator,2,0
14,24224830,Called by the Grave,1,0
15,10045474,Infinite Impermanence,3,0
0,34909328,Ryzeal Detonator,2,1
1,7511613,Ryzeal Duo Drive,2,1
2,45852939,Eclipse Twins,2,1
3,9940036,Mereologic Aggregator,1,1
4,16643334,Starliege Photon Blast Dragon,1,1
5,61399402,Light Dragon @Ignister,1,1
6,46772449,Evilswarm Exciton Knight,1,1
7,66011101,Number 60: Dugares the Timeless,1,1
8,90590304,Number 41: Bagooska the Terribly Tired Tapir,1,1
9,21044178,Abyss Dweller,1,1
10,4731783,"A Bao A Qu, the Lightless Shadow",1,1
11,98462037,Sky Striker Ace - Azalea,1,1
0,34267821,Artifact Lancea,3,2
1,87126721,Mulcharmy Meowls,3,2
2,94145021,Droll & Lock Bird,2,2
3,18144507,Harpie's Feather Duster,1,2
4,14532163,Lightning Storm,2,2
5,65681983,Crossout Designator,1,2
6,40605147,Solemn Strike,3,2
