,id,name,copies,deck_part
0,32909498,Kashtira Fenrir,3,0
1,68304193,Kashtira Unicorn,3,0
2,78534861,Scareclaw Kashtira,1,0
3,31149212,Kashtira Riseheart,3,0
4,97268402,Effect Veiler,3,0
5,91800273,Dimension Shifter,3,0
6,14558127,Ash Blossom & Joyous Spring,3,0
7,59438930,Ghost Ogre & Snow Rabbit,2,0
8,52038441,Ghost Mourner & Moonlit Chill,2,0
9,34447918,Kashtiratheosis,2,0
10,69540484,Kashtira Birth,3,0
11,71832012,Pressured Planet Wraitsoth,3,0
12,84211599,Pot of Prosperity,1,0
13,49238328,Pot of Extravagance,3,0
14,73628505,Terraforming,1,0
15,82732705,Skill Drain,1,0
16,10045474,Infinite Impermanence,3,0
0,78144171,"Dark Armed, the Dragon of Annihilation",2,1
1,44405066,Red-Eyes Flare Metal Dragon,2,1
2,80117527,Number 11: Big Eye,2,1
3,73542331,Kashtira Shangri-Ira,3,1
4,90448279,Divine Arsenal AA-ZEUS - Sky Thunder,2,1
5,93039339,Super Starslayer TY-PHON - Sky Crisis,2,1
6,90590303,Number 41: Bagooska the Terribly Tired Tapir,1,1
7,29301450,S:P Little Knight,1,1
0,42141493,Mulcharmy Fuwalos,3,2
1,8267140,Cosmic Cyclone,3,2
2,24224830,Called by the Grave,1,2
3,83326048,Dimensional Barrier,3,2
4,36361633,Threatening Roar,3,2
5,24207889,There Can Be Only One,1,2
6,90846359,Rivalry of Warlords,1,2
