,id,name,copies,deck_part
0,14513016,Ritual Beast Tamer Elder,3,0
1,87118301,Ritual Beast Tamer Lara,1,0
2,40907115,Ritual Beast Tamer Wen,1,0
3,86396750,Spiritual Beast Apelio,1,0
4,49885567,Spiritual Beast Cannahawk,3,0
5,88123329,Spiritual Beast Rampengu,3,0
6,23623653,Spiritual Beast Tamer Lara,3,0
7,65193366,Spiritual Beast Tamer Winda,1,0
8,42141493,Mulcharmy Fuwalos,3,0
9,84192580,Mulcharmy Purulia,3,0
10,91800273,Dimension Shifter,3,0
11,6728559,Archnemeses Protos,1,0
12,19211362,Nemeses Flag,1,0
13,22501005,Ritual Beast Inheritance,2,0
14,35480699,Book of Eclipse,3,0
15,48130397,Super Polymerization,3,0
16,84211599,Pot of Prosperity,1,0
17,67723438,Emergency Teleport,3,0
18,11556339,Ritual Beast Steeds,1,0
0,86274272,Ritual Beast Ulti-Apelio,1,1
1,48063985,Ritual Beast Ulti-Cannahawk,2,1
2,56655675,Ritual Beast Ulti-Gaiapelio,1,1
3,58811192,Ritual Beast Ulti-Kimunfalcos,1,1
4,69718652,Ritual Beast Ulti-Nochiudrago,2,1
5,96113307,Ritual Beast Ulti-Reirautari,2,1
6,90590303,Number 41: Bagooska the Terribly Tired Tapir,1,1
7,29423048,Infernal Flame Banshee,1,1
8,94259633,Relinquished Anima,1,1
9,29301450,S:P Little Knight,1,1
10,11765832,"Garura, Wings of Resonant Life",1,1
11,54757758,Mudragon of the Swamp,1,1
0,14558127,Ash Blossom & Joyous Spring,3,2
1,81674782,Dimensional Fissure,3,2
2,8267140,Cosmic Cyclone,3,2
3,14532163,Lightning Storm,2,2
4,18144507,Harpie's Feather Duster,1,2
5,83326048,Dimensional Barrier,3,2
