,id,name,copies,deck_part
0,78868119,Deep Sea Diva,1,0
1,53085623,Mermail Shadow Squad,3,0
2,21565445,"Neptabyss, the Atlantean Prince",3,0
3,74311226,Atlantean Dragoons,3,0
4,99193444,"Poseidra, the Storming Atlantean",2,0
5,22446869,Mermail Abyssteus,3,0
6,17080584,"Abyssrhine, the Atlantean Spirit",2,0
7,58471134,Mermail Abysspike,1,0
8,37104630,Atlantean Heavy Infantry,1,0
9,71978434,Deep Sea Minstrel,1,0
10,13959634,Moulinglacia the Elemental Lord,1,0
11,18494511,Icejade Ran Aegirine,1,0
12,14558127,Ash Blossom & Joyous Spring,3,0
13,42141493,Mulcharmy Fuwalos,3,0
14,81878201,Abyss-sting Triaina,1,0
15,25311006,Triple Tactics Talent,1,0
16,24224830,Called by the Grave,1,0
17,2295440,One for One,1,0
18,84211599,Pot of Prosperity,1,0
19,80534031,Virtue Stream,1,0
20,40366667,Dominus Impulse,3,0
21,10045474,Infinite Impermanence,3,0
0,69385019,Mermail King - Neptabyss,1,1
1,23545031,Mermail Abyssalacia,1,1
2,79130389,Marincess Coral Anemone,1,1
3,90809975,Toadally Awesome,2,1
4,440556,Bahamut Shark,2,1
5,9453320,"Abysstrite, the Atlantean Spirit",1,1
6,74371660,Mermail Abyssgaios,1,1
7,60517697,"Poseidra Abyss, the Atlantean Dragon Lord",1,1
8,33113958,LeVirtue Dragon,1,1
9,21044178,Abyss Dweller,1,1
10,67557908,Number 4: Stealth Kragen,1,1
11,96633955,Swordsoul Supreme Sovereign - Chengying,1,1
12,86682165,Icejade Gymir Aegirine,1,1
0,34267821,Artifact Lancea,3,2
1,94145021,Droll & Lock Bird,3,2
2,27204311,"Nibiru, the Primal Being",3,2
3,84192580,Mulcharmy Purulia,3,2
4,78610936,Xyz Encore,3,2
