,id,name,copies,deck_part
0,19899073,Ame no Murakumo no Mitsurugi,2,0
1,55397172,Futsu no Mitama no Mitsurugi,1,0
2,18176525,"Mitsurugi no Mikoto, Saji",2,0
3,82782870,"Mitsurugi no Mikoto, Kusanagi",1,0
4,34022970,Ext Ryzeal,3,0
5,72238166,Node Ryzeal,1,0
6,8633261,Ice Ryzeal,2,0
7,35844557,Sword Ryzeal,2,0
8,95679145,Dogmatika Maximus,1,0
9,42141493,Mulcharmy Fuwalos,3,0
10,6798031,Ryzeal Cross,1,0
11,85106525,Bonfire,3,0
12,45171524,Mitsurugi Prayers,3,0
13,81560239,Mitsurugi Ritual,3,0
14,2263869,Ultimate Slayer,2,0
15,24299458,Forbidden Droplet,2,0
16,64664373,Metaltronus,2,0
17,25311006,Triple Tactics Talent,2,0
18,1984618,Nadir Servant,3,0
19,17954937,Mitsurugi Great Purification,1,0
0,11398059,King of the Feral Imps,1,1
1,45852939,Eclipse Twins,2,1
2,34909328,Ryzeal Detonator,2,1
3,7511613,Ryzeal Duo Drive,1,1
4,9940036,Mereologic Aggregator,1,1
5,6983839,Tornado Dragon,1,1
6,46772449,Evilswarm Exciton Knight,1,1
7,21044178,Abyss Dweller,1,1
8,10019086,Tri-Brigade Arms Bucephalus II,1,1
9,11765832,"Garura, Wings of Resonant Life",1,1
10,80532587,Elder Entity N'tss,1,1
11,93125329,Golden Cloud Beast - Malong,1,1
12,79606837,Herald of the Arc Light,1,1
0,34267821,Artifact Lancea,3,2
1,87126721,Mulcharmy Meowls,2,2
2,84192580,Mulcharmy Purulia,3,2
3,94145021,Droll & Lock Bird,2,2
4,24224830,Called by the Grave,1,2
5,18144507,Harpie's Feather Duster,1,2
6,14532163,Lightning Storm,1,2
7,65681983,Crossout Designator,2,2
