,id,name,copies,deck_part
0,39931513,Tenpai Dragon Paidra,3,0
1,91810826,Tenpai Dragon Chundra,3,0
2,23657016,Tenpai Dragon Genroku,2,0
3,65326118,Tenpai Dragon Fadra,2,0
4,33854624,Bystial Magnamhut,1,0
5,91800273,Dimension Shifter,3,0
6,42141493,Mulcharmy Fuwalos,3,0
7,94145021,Droll & Lock Bird,3,0
8,30336082,Sangen Summoning,1,0
9,66730191,Sangen Kaimen,3,0
10,14532163,Lightning Storm,2,0
11,12580477,Raigeki,2,0
12,35261759,Pot of Desires,2,0
13,35480699,Book of Eclipse,2,0
14,84211599,Pot of Prosperity,1,0
15,73628505,Terraforming,1,0
16,10045474,Infinite Impermanence,3,0
17,40366667,Dominus Impulse,3,0
0,18969888,Sangenpai Transcendent Dragion,1,1
1,82570174,Sangenpai Bident Dragion,2,1
2,39402797,Trident Dragion,1,1
3,40139997,Ruddy Rose Dragon,1,1
4,73580471,Black Rose Dragon,1,1
5,33698022,Black Rose Moonlight Dragon,1,1
6,80696379,Odd-Eyes Meteorburst Dragon,1,1
7,27572350,Bystial Dis Pater,1,1
8,87837090,Kuibelt the Blade Dragon,1,1
9,40509732,Samurai Destroyer,1,1
10,24361622,Hieratic Seal of the Heavenly Spheres,2,1
11,73539069,Striker Dragon,1,1
12,29301450,S:P Little Knight,1,1
0,46565218,Santa Claws,2,2
1,14558128,Ash Blossom & Joyous Spring,1,2
2,98898163,Grandtusk Dragon,1,2
3,12435193,Koa'ki Meiru Drago,1,2
4,8267140,Cosmic Cyclone,3,2
5,65681983,Crossout Designator,3,2
6,90846359,Rivalry of Warlords,1,2
7,83326048,Dimensional Barrier,3,2
