,id,name,copies,deck_part
0,23288411,Mementoal Tecuhtlica - Combined Creation,1,0
1,54550967,Mementotlan Angwitch,3,0
2,18165869,Mementotlan Dark Blade,2,0
3,81677154,Mementotlan Tatsunootoshigo,3,0
4,50042011,Mementotlan Shleepy,2,0
5,81945676,Mementotlan Mace,1,0
6,54207171,Mementotlan Akihiron,1,0
7,17943271,Mementotlan Goblin,2,0
8,52918032,Mementotlan Ghattic,1,0
9,24079759,Goblin Biker Dugg Charger,1,0
10,80722024,Mementotlan Bone Party,3,0
11,66518509,Mementotlan Fusion,3,0
12,43338320,Mementomictlan,1,0
13,90711610,Goblin Biker Grand Entrance,1,0
14,29111045,Goblin Biker Grand Breakout,3,0
15,35269904,Triple Tactics Thrust,2,0
16,2263869,Ultimate Slayer,3,0
17,25311006,Triple Tactics Talent,3,0
18,18144507,Harpie's Feather Duster,1,0
19,32807846,Reinforcement of the Army,1,0
20,84211599,Pot of Prosperity,1,0
21,64964750,Sales Ban,1,0
22,2295440,One for One,1,0
0,14529511,Mementomictlan Tecuhtlica - Creation King,3,1
1,19181420,Mementotlan Twin Dragon,1,1
2,9785661,Azamina Sol Erysichthon,1,1
3,11765832,"Garura, Wings of Resonant Life",1,1
4,34001672,Goblin Biker Big Gabonga,1,1
5,9940036,Mereologic Aggregator,1,1
6,7480763,Artifact Dagda,1,1
7,24269961,Unchained Soul Lord of Yama,1,1
8,10019086,Tri-Brigade Arms Bucephalus II,1,1
9,29301450,S:P Little Knight,1,1
10,9839945,"Lyna the Light Charmer, Lustrous",1,1
11,8264361,"Dharc the Dark Charmer, Gloomy",1,1
12,98127546,Underworld Goddess of the Closed World,1,1
0,34267821,Artifact Lancea,3,2
1,94145021,Droll & Lock Bird,3,2
2,16227633,Mementotlan Bone Back,1,2
3,48976825,Burial from a Different Dimension,3,2
4,64964750,Sales Ban,1,2
5,40605147,Solemn Strike,3,2
6,34481518,Grenosaurus Giga-Cannon,1,2
