,id,name,copies,deck_part
0,19899073,Ame no Murakumo no Mitsurugi,2,0
1,55397172,Futsu no Mitama no Mitsurugi,1,0
2,18176525,"Mitsurugi no Mikoto, Saji",3,0
3,82782870,"Mitsurugi no Mikoto, Kusanagi",1,0
4,20295753,Night Sword Serpent,1,0
5,34022970,Ext Ryzeal,3,0
6,8633261,Ice Ryzeal,2,0
7,35844557,Sword Ryzeal,1,0
8,72238166,Node Ryzeal,1,0
9,95679145,Dogmatika Maximus,1,0
10,42141493,Mulcharmy Fuwalos,3,0
11,87126721,Mulcharmy Meowls,3,0
12,81560239,Mitsurugi Ritual,3,0
13,45171524,Mitsurugi Prayers,3,0
14,6798031,Ryzeal Cross,1,0
15,85106525,Bonfire,3,0
16,1984618,Nadir Servant,3,0
17,24299458,Forbidden Droplet,3,0
18,25311006,Triple Tactics Talent,3,0
19,17954937,Mitsurugi Great Purification,1,0
0,11398059,King of the Feral Imps,1,1
1,45852939,Eclipse Twins,2,1
2,34909328,Ryzeal Detonator,2,1
3,7511613,Ryzeal Duo Drive,2,1
4,9940036,Mereologic Aggregator,1,1
5,46772449,Evilswarm Exciton Knight,1,1
6,66011101,Number 60: Dugares the Timeless,1,1
7,1269512,Full Armored Utopic Ray Lancer,1,1
8,21044178,Abyss Dweller,1,1
9,79606837,Herald of the Arc Light,1,1
10,11765832,"Garura, Wings of Resonant Life",1,1
11,80532587,Elder Entity N'tss,1,1
0,34267821,Artifact Lancea,3,2
1,94145021,Droll & Lock Bird,3,2
2,64664373,Metaltronus,3,2
3,41420027,Solemn Judgment,3,2
4,40605147,Solemn Strike,3,2
