,id,name,copies,deck_part
0,23288411,Mementoal Tecuhtlica - Combined Creation,1,0
1,54550967,Mementotlan Angwitch,3,0
2,18165869,Mementotlan Dark Blade,3,0
3,81677154,Mementotlan Tatsunootoshigo,3,0
4,55272555,Mementotlan-Horned Dragon,1,0
5,50042011,Mementotlan Shleepy,1,0
6,81945676,Mementotlan Mace,1,0
7,54207171,Mementotlan Akihiron,1,0
8,17943271,Mementotlan Goblin,2,0
9,52918032,Mementotlan Ghattic,1,0
10,60764609,Fiendsmith Engraver,1,0
11,42141493,Mulcharmy Fuwalos,3,0
12,14558128,Ash Blossom & Joyous Spring,3,0
13,80722024,Mementotlan Bone Party,3,0
14,66518509,Mementotlan Fusion,3,0
15,43338320,Mementomictlan,1,0
16,35726888,Foolish Burial Goods,2,0
17,24299458,Forbidden Droplet,3,0
18,29111045,Goblin Biker Grand Breakout,3,0
19,25311006,Triple Tactics Talent,2,0
20,24224830,Called by the Grave,1,0
21,49299410,The Black Goat Laughs,1,0
0,14529511,Mementomictlan Tecuhtlica - Creation King,2,1
1,19181420,Mementotlan Twin Dragon,1,1
2,69601012,Berfomet the Mythical King of Phantom Beasts,1,1
3,11321089,Guardian Chimera,1,1
4,93860227,Necroquip Princess,1,1
5,50277355,Cross-Sheep,1,1
6,65330383,Knightmare Gryphon,1,1
7,29301450,S:P Little Knight,1,1
8,45819647,"Selene, Queen of the Master Magicians",1,1
9,4731783,"A Bao A Qu, the Lightless Shadow",1,1
10,71818935,Moon of the Closed Heaven,1,1
11,2463794,Fiendsmith's Requiem,1,1
12,49867899,Fiendsmith's Sequence,1,1
13,79559912,D/D/D Wave High King Caesar,1,1
0,34267821,Artifact Lancea,3,2
1,87126721,Mulcharmy Meowls,3,2
2,94145021,Droll & Lock Bird,3,2
3,53765052,Diabellze the Original Sinkeeper,1,2
4,85457355,Morph King Stygi-Gel,1,2
5,18144507,Harpie's Feather Duster,1,2
6,78610936,Xyz Encore,3,2
